affinity_name,status_report,offer_number,policy_number,zipcode_link,zip4,birth_date,brand,date_offer,date_request,policy_start_date,premium,buildyear_car,buildmonth_car,wa,wa_bep_ca,wa_ca,updated_on,zipcode_link,zip4,PROVINCE,URB,INCOME,SOCCL_A,SOCCL_B1,SOCCL_B2,SOCCL_C,SOCCL_D,EDU_HIGH,EDU_MID,EDU_LOW,DINK,OWN_HOUSE,AVG_HOUSE,RENT_PRICE,STAGE_OF_LIFE,SINGLE,FAM,FAM_WCHILD,SINGLES_YOUNG,SINGLES_MID,SINGLES_OLD,FAM_CHILD_Y,FAM_CHILD_O,FAM_WCHILD_Y,FAM_WCHILD_MED,FAM_WCHILD_OLD,CIT_HOUSEHOLD,LOAN,SAVINGS,SHOP_ONLINE,CAR
Insuro,Tailoredofferrejected,7260,NA,14128,4906,Oct-72,BMW,12/10/19,NA,NA,0,2016,August,N,N,N,12/12/19,14128,4906,North Brabant,4,1,5,1,2,1,1,5,2,1,6,5,12,NULL,8,3,4,4,1,1,3,3,4,1,4,1,4,2,6,6,5
T&B,Incompleterequest,7261,NA,14129,9545,Jun-95,MERCEDES-BENZ,12/10/19,NA,NA,770.5200195,2002,January,Y,NA,NA,12/10/19,14129,9545,Groningen,7,3,2,4,3,2,1,2,4,3,4,5,7,NULL,9,2,4,5,1,1,2,3,2,1,3,4,4,3,4,4,5
T&B,Policycreated,9188,11905,14129,9545,Sep-90,VOLVO,02/28/20,02/28/20,02/29/20,522.8400269,2006,August,NA,Y,NA,02/28/20,14129,9545,Groningen,7,3,2,4,3,2,1,2,4,3,4,5,7,NULL,9,2,4,5,1,1,2,3,2,1,3,4,4,3,4,4,5
T&B,Waitresponsebackoffice,9188,11905,14129,9545,Sep-90,VOLVO,02/28/20,02/28/20,02/29/20,522.8400269,2006,August,NA,Y,NA,02/28/20,14129,9545,Groningen,7,3,2,4,3,2,1,2,4,3,4,5,7,NULL,9,2,4,5,1,1,2,3,2,1,3,4,4,3,4,4,5
other,Policycreated,7262,11528,14130,6931,Apr-65,DAEWOO,12/10/19,12/10/19,12/11/19,463.0799866,2003,January,Y,NA,NA,12/10/19,14130,6931,Gelderland,5,2,4,3,1,2,1,5,2,1,5,4,4,NULL,7,4,3,4,3,3,1,3,2,3,3,3,3,4,6,6,4
other,Policycreated,7263,11529,14131,1016,Apr-93,VOLVO,12/10/19,12/10/19,12/11/19,499.2799988,1997,November,Y,NA,NA,12/10/19,14131,1016,North Holland,1,1,5,1,1,1,1,5,1,1,2,2,10,NULL,1,5,3,3,4,3,3,2,2,1,3,2,2,4,6,6,2
T&B,Tailoredofferrejected,7266,NA,14132,6964,Nov-86,MITSUBISHI,12/10/19,NA,NA,594.1199951,2004,March,Y,NA,NA,12/12/19,14132,6964,Gelderland,7,3,2,3,4,2,1,2,3,4,3,4,NULL,NULL,9,1,3,5,1,1,1,2,2,2,3,4,4,3,3,3,5
other,Calculatenewpremium,7267,NA,14133,1067,Mar-90,KIA,12/10/19,NA,NA,773.039978,2014,November,NA,NA,Y,12/10/19,14133,1067,North Holland,1,4,1,3,3,3,2,3,5,1,5,4,7,3,8,4,3,4,2,3,1,2,3,2,4,1,3,4,5,6,2
other,Policycreated,7268,11530,14134,4251,Jul-90,VOLVO,12/10/19,12/10/19,01/17/20,689.039978,2018,August,NA,NA,Y,12/10/19,14134,4251,North Brabant,5,2,1,3,4,2,1,1,4,3,4,4,6,9,6,3,4,4,2,2,2,3,3,2,3,3,5,1,5,6,4
Insuro,Policycreated,7269,11531,14135,3894,Aug-75,MERCEDES-BENZ,12/10/19,12/10/19,12/11/19,211.0800018,1999,May,Y,NA,NA,12/10/19,14135,3894,Flevoland,4,NULL,5,2,1,1,1,5,2,1,6,4,9,NULL,4,3,4,4,2,2,2,4,2,3,3,2,5,4,6,6,5
Insuro,Calculatenewpremium,7270,NA,14136,3994,Mar-54,OPEL,12/10/19,NA,NA,194.6399994,1998,March,Y,NA,NA,12/10/19,14136,3994,Utrecht,4,1,5,1,1,1,1,5,1,1,6,5,12,NULL,4,1,5,3,1,1,1,4,4,1,1,3,6,2,6,6,5
T&B,Calculatenewpremium,7271,NA,14137,1628,Nov-95,HYUNDAI,12/10/19,NA,NA,1094.640015,2004,May,NA,NA,Y,12/10/19,14137,1628,North Holland,3,3,1,2,2,3,3,1,3,3,3,2,3,9,4,5,4,3,4,3,2,4,2,1,2,3,3,5,3,4,2
other,Calculatenewpremium,7272,NA,14138,1951,Mar-93,KIA,12/10/19,NA,NA,649.4400024,2011,January,NA,Y,NA,12/10/19,14138,1951,North Holland,6,3,1,1,4,3,2,1,2,5,1,1,4,6,4,4,5,2,1,4,1,4,3,1,1,2,4,5,3,3,4
Seguros International Ltd.,Calculatenewpremium,7273,NA,14139,2512,Jun-60,AUDI,12/10/19,NA,NA,836.5200195,2006,October,NA,NA,Y,12/10/19,14139,2512,South Holland,1,4,1,1,3,3,2,1,1,5,3,1,4,NULL,4,3,5,2,2,3,2,4,4,1,1,2,6,5,3,4,2
Seguros International Ltd.,Calculatenewpremium,7277,NA,14139,2512,Jun-60,AUDI,12/10/19,NA,NA,836.5200195,2006,October,NA,NA,Y,12/10/19,14139,2512,South Holland,1,4,1,1,3,3,2,1,1,5,3,1,4,NULL,4,3,5,2,2,3,2,4,4,1,1,2,6,5,3,4,2
Seguros International Ltd.,Tailoredofferrejected,7278,NA,14139,2512,Jun-60,AUDI,12/10/19,NA,NA,836.5200195,2006,October,NA,NA,Y,12/11/19,14139,2512,South Holland,1,4,1,1,3,3,2,1,1,5,3,1,4,NULL,4,3,5,2,2,3,2,4,4,1,1,2,6,5,3,4,2
Insuro,Calculatenewpremium,7274,NA,14140,3523,Jan-86,BMW,12/10/19,NA,NA,0,2012,September,N,N,N,12/10/19,14140,3523,Utrecht,1,4,1,1,2,4,3,1,2,5,2,1,6,9,1,4,4,3,3,2,3,3,3,3,2,1,4,2,3,1,1
T&B,Calculatenewpremium,7275,NA,14141,3526,Jan-00,FORD,12/10/19,NA,NA,3655.800049,2002,September,Y,NA,NA,12/10/19,14141,3526,Utrecht,1,4,1,2,3,3,2,1,2,5,3,2,4,10,4,4,5,2,3,2,2,4,3,1,1,2,5,4,3,3,2
T&B,Incompleterequest,7280,NA,14141,3526,Jan-00,FORD,12/10/19,NA,NA,3655.800049,2002,September,Y,NA,NA,12/10/19,14141,3526,Utrecht,1,4,1,2,3,3,2,1,2,5,3,2,4,10,4,4,5,2,3,2,2,4,3,1,1,2,5,4,3,3,2
T&B,Policycreated,7281,11533,14141,3526,Aug-77,FORD,12/10/19,12/10/19,12/11/19,1171.319946,2002,September,Y,NA,NA,12/10/19,14141,3526,Utrecht,1,4,1,2,3,3,2,1,2,5,3,2,4,10,4,4,5,2,3,2,2,4,3,1,1,2,5,4,3,3,2
Seguros International Ltd.,Policycreated,7279,11532,14142,5583,Sep-81,CITROEN,12/10/19,12/10/19,12/24/19,266.3900146,2010,January,NA,Y,NA,12/11/19,14142,5583,North Brabant,5,3,1,3,3,2,2,1,4,3,5,4,6,NULL,4,4,4,3,1,3,3,4,3,2,2,2,4,4,4,5,5
other,Calculatenewpremium,7282,NA,14143,2498,Jan-67,PEUGEOT,12/10/19,NA,NA,697.6799927,2015,November,NA,NA,Y,12/10/19,14143,2498,South Holland,1,2,3,3,2,2,2,3,4,2,5,2,9,11,6,2,5,4,1,2,1,3,4,2,1,4,4,3,5,6,4
Seguros International Ltd.,Calculatenewpremium,7283,NA,14144,1276,Nov-74,PEUGEOT,12/10/19,NA,NA,331.7999878,2009,September,NA,Y,NA,12/10/19,14144,1276,North Holland,4,2,2,2,4,2,1,2,4,2,2,2,6,11,3,5,2,3,3,4,4,2,1,2,2,2,2,2,6,5,3
T&B,Waitresponsebackoffice,7284,11534,14145,3082,Mar-91,AUDI,12/11/19,12/11/19,12/11/19,1863.599976,2015,February,NA,NA,Y,12/11/19,14145,3082,South Holland,1,2,4,2,1,1,1,5,2,1,6,4,9,NULL,6,2,5,3,1,2,2,2,4,1,3,2,6,4,6,6,5
T&B,Policycreated,7284,11534,14145,3082,Mar-91,AUDI,12/11/19,12/11/19,12/11/19,1863.599976,2015,February,NA,NA,Y,12/11/19,14145,3082,South Holland,1,2,4,2,1,1,1,5,2,1,6,4,9,NULL,6,2,5,3,1,2,2,2,4,1,3,2,6,4,6,6,5
other,Incompleterequest,7285,NA,14146,2681,Jan-82,MAZDA,12/11/19,NA,NA,529.7999878,2009,October,NA,NA,Y,12/11/19,14146,2681,South Holland,5,3,1,4,4,1,1,1,4,3,5,5,7,NULL,4,3,4,4,1,3,2,4,1,2,3,3,4,3,6,5,5
other,Incompleterequest,7287,NA,14147,2134,Jan-72,DAIHATSU,12/11/19,NA,NA,277.0799866,2008,May,NA,NA,Y,12/11/19,14147,2134,North Holland,3,2,4,2,2,1,1,4,3,2,6,4,9,NULL,4,3,5,3,2,3,2,4,3,2,3,2,5,4,5,6,5
other,Policycreated,8466,11789,14147,2134,Jan-72,DAIHATSU,02/04/20,02/04/20,03/01/20,263.8800049,2008,May,NA,NA,Y,02/05/20,14147,2134,North Holland,3,2,4,2,2,1,1,4,3,2,6,4,9,NULL,4,3,5,3,2,3,2,4,3,2,3,2,5,4,5,6,5
other,Waitresponsebackoffice,8466,11789,14147,2134,Jan-72,DAIHATSU,02/04/20,02/04/20,03/01/20,263.8800049,2008,May,NA,NA,Y,02/05/20,14147,2134,North Holland,3,2,4,2,2,1,1,4,3,2,6,4,9,NULL,4,3,5,3,2,3,2,4,3,2,3,2,5,4,5,6,5
T&B,Calculatenewpremium,7290,NA,14148,9613,Oct-84,VOLKSWAGEN,12/11/19,NA,NA,339.480011,2005,October,NA,Y,NA,12/11/19,14148,9613,Groningen,7,NULL,5,2,1,1,1,5,2,1,6,4,9,NULL,4,2,5,3,1,2,1,4,3,1,2,2,6,4,6,6,5
other,Calculatenewpremium,7291,NA,14149,2957,NA,OPEL,12/11/19,NA,NA,1184.52002,2017,April,NA,NA,Y,12/11/19,14149,2957,South Holland,6,6,2,4,2,1,1,2,5,2,6,5,9,NULL,6,2,5,4,1,2,1,4,4,1,3,3,6,2,6,6,5
T&B,Personaloffer,7292,NA,14150,2742,May-57,VOLVO,12/11/19,NA,NA,0,2001,November,NA,NA,NA,12/12/19,14150,2742,South Holland,4,2,1,5,2,1,1,1,5,2,6,5,7,NULL,4,3,5,3,2,2,1,4,3,1,3,2,6,4,5,6,5
Insuro,Calculatenewpremium,7293,NA,14151,9755,Oct-88,RENAULT,12/11/19,NA,NA,219.9600067,2003,January,NA,Y,NA,12/11/19,14151,9755,Groningen,7,3,1,4,3,2,1,1,3,4,5,5,6,NULL,9,1,4,4,1,1,1,3,3,1,3,4,5,3,4,5,5
other,Incompleterequest,7294,NA,14152,7157,Feb-54,MAZDA,12/11/19,NA,12/12/19,599.039978,2014,June,NA,NA,Y,12/11/19,14152,7157,Gelderland,7,4,1,4,3,1,2,1,4,4,3,4,11,NULL,9,3,3,4,1,3,3,1,3,1,1,4,3,1,3,3,5
other,Waitresponsebackoffice,7295,11536,14152,7157,Feb-54,MAZDA,12/11/19,12/11/19,12/12/19,516.8400269,2014,June,NA,NA,Y,12/11/19,14152,7157,Gelderland,7,4,1,4,3,1,2,1,4,4,3,4,11,NULL,9,3,3,4,1,3,3,1,3,1,1,4,3,1,3,3,5
other,Policycreated,7295,11536,14152,7157,Feb-54,MAZDA,12/11/19,12/11/19,12/12/19,516.8400269,2014,June,NA,NA,Y,12/11/19,14152,7157,Gelderland,7,4,1,4,3,1,2,1,4,4,3,4,11,NULL,9,3,3,4,1,3,3,1,3,1,1,4,3,1,3,3,5
other,Incompleterequest,7296,NA,14153,7441,Jan-84,VOLKSWAGEN,12/11/19,NA,NA,861.1199951,2012,July,NA,NA,Y,12/11/19,14153,7441,Overijssel,4,4,2,4,3,1,1,2,4,3,5,5,11,NULL,6,2,5,4,1,1,2,3,4,1,1,4,6,2,6,6,5
T&B,Personaloffer,1674,NA,14154,3328,Oct-56,HYUNDAI,12/11/19,NA,NA,285,2005,September,Y,NA,NA,12/11/19,14154,3328,South Holland,2,2,3,3,2,2,1,4,3,1,5,5,7,NULL,9,2,4,5,1,2,1,3,3,1,2,4,4,3,5,4,5
T&B,Calculatenewpremium,7297,NA,14155,2555,Sep-59,VOLKSWAGEN,12/11/19,NA,NA,351.8399963,2002,April,NA,Y,NA,12/11/19,14155,2555,South Holland,1,2,3,4,2,1,1,4,3,1,4,4,7,11,2,5,4,1,1,4,3,3,3,1,1,1,3,4,6,6,3
T&B,Calculatenewpremium,7305,NA,14155,2555,Sep-51,VOLKSWAGEN,12/11/19,NA,NA,359.7600098,2002,April,NA,Y,NA,12/11/19,14155,2555,South Holland,1,2,3,4,2,1,1,4,3,1,4,4,7,11,2,5,4,1,1,4,3,3,3,1,1,1,3,4,6,6,3
Insuro,Incompleterequest,7298,NA,14156,7331,Aug-74,NISSAN,12/11/19,NA,NA,909.8400269,2015,June,NA,NA,Y,12/11/19,14156,7331,Gelderland,2,2,2,4,1,1,1,2,4,2,5,5,6,NULL,9,2,4,5,1,1,2,2,3,2,4,4,4,2,6,5,5
T&B,Calculatenewpremium,7300,NA,14157,1275,Oct-89,SKODA,12/11/19,NA,NA,504.6000061,2000,October,Y,NA,NA,12/11/19,14157,1275,North Holland,4,3,1,2,4,3,1,2,3,4,4,2,7,10,6,4,5,1,3,1,3,3,4,1,1,1,6,3,3,5,3
T&B,Waitresponsebackoffice,7301,11537,14158,3079,Feb-90,SEAT,12/11/19,12/11/19,12/12/19,1473.23999,2012,March,NA,NA,Y,12/11/19,14158,3079,South Holland,1,3,2,5,2,1,1,2,5,1,6,4,5,NULL,8,3,4,4,1,1,3,3,3,1,4,1,4,5,6,6,5
T&B,Policycreated,7301,11537,14158,3079,Feb-90,SEAT,12/11/19,12/11/19,12/12/19,1473.23999,2012,March,NA,NA,Y,12/11/19,14158,3079,South Holland,1,3,2,5,2,1,1,2,5,1,6,4,5,NULL,8,3,4,4,1,1,3,3,3,1,4,1,4,5,6,6,5
T&B,Personaloffer,7302,NA,14159,6641,Jul-57,PEUGEOT,12/11/19,NA,NA,204.4799957,1999,February,Y,NA,NA,12/12/19,14159,6641,Gelderland,5,4,1,1,4,2,2,1,1,5,1,1,6,10,9,3,4,4,1,3,2,3,3,1,2,4,4,3,3,1,5
T&B,Incompleterequest,7303,NA,14160,3223,Apr-47,MITSUBISHI,12/11/19,NA,NA,669.1199951,2015,August,NA,NA,Y,12/11/19,14160,3223,South Holland,4,3,1,2,4,2,1,2,2,4,3,1,7,9,3,5,4,1,1,2,4,1,4,1,1,1,4,4,2,3,5
Insuro,Incompleterequest,7304,NA,14161,8085,Oct-84,VOLVO,12/11/19,NA,NA,332.1600037,2005,May,Y,NA,NA,12/11/19,14161,8085,Gelderland,7,3,1,2,3,3,3,1,2,5,3,2,6,9,3,4,4,4,1,2,4,3,3,1,3,3,5,1,3,4,5
T&B,Calculatenewpremium,7306,NA,14162,7751,Mar-98,BMW,12/11/19,NA,NA,NULL,2005,August,N,N,N,12/11/19,14162,7751,Drenthe,7,5,1,2,5,1,1,2,2,4,2,4,8,NULL,9,3,4,4,1,1,3,1,4,1,3,4,4,1,6,3,5
other,Calculatenewpremium,7307,NA,14163,3972,Dec-73,LAND ROVER,12/12/19,NA,NA,1584,2016,April,NA,NA,Y,12/12/19,14163,3972,Utrecht,5,2,5,1,1,1,1,5,3,1,6,5,12,NULL,6,1,4,4,1,1,1,3,3,1,3,3,3,1,3,6,5
T&B,Incompleterequest,7308,NA,14164,2713,Dec-95,HYUNDAI,12/12/19,NA,NA,971.039978,2012,March,Y,NA,NA,12/12/19,14164,2713,South Holland,2,2,2,4,3,1,1,2,4,2,3,4,5,10,9,4,3,4,3,3,3,3,2,1,2,3,3,4,4,6,4
other,Incompleterequest,7309,NA,14165,1061,Nov-61,AUDI,12/12/19,NA,NA,1457.880005,2014,November,NA,NA,Y,12/12/19,14165,1061,North Holland,1,2,3,3,2,1,1,5,2,1,4,2,7,NULL,1,5,3,3,4,2,2,3,2,3,2,2,3,4,6,6,2
other,Waitforapproval,7309,11595,14165,1061,Nov-61,AUDI,12/12/19,12/23/19,01/01/20,1457.880005,2014,November,NA,NA,Y,12/24/19,14165,1061,North Holland,1,2,3,3,2,1,1,5,2,1,4,2,7,NULL,1,5,3,3,4,2,2,3,2,3,2,2,3,4,6,6,2
other,Requestrejected,7309,11595,14165,1061,Nov-61,AUDI,12/12/19,12/23/19,01/01/20,1457.880005,2014,November,NA,NA,Y,12/31/19,14165,1061,North Holland,1,2,3,3,2,1,1,5,2,1,4,2,7,NULL,1,5,3,3,4,2,2,3,2,3,2,2,3,4,6,6,2
other,Calculatenewpremium,7310,NA,14166,4521,Jul-96,PEUGEOT,12/12/19,NA,NA,607.0800171,2016,April,Y,NA,NA,12/12/19,14166,4521,Zeeland,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Seguros International Ltd.,Calculatenewpremium,7311,NA,14167,7908,May-77,PEUGEOT,12/12/19,NA,NA,504.1199951,2011,September,NA,NA,Y,12/12/19,14167,7908,Drenthe,4,2,3,4,2,1,1,3,4,1,6,4,6,NULL,4,3,4,4,1,3,1,4,2,3,3,2,4,5,6,6,5
T&B,Personaloffer,7312,NA,14168,5036,Mar-65,BMW,12/12/19,NA,NA,267.480011,2005,January,Y,NA,NA,12/13/19,14168,5036,North Brabant,2,1,5,1,2,1,1,5,2,1,3,5,11,NULL,9,3,4,5,1,3,1,2,4,1,2,4,4,1,6,4,5
Seguros International Ltd.,Incompleterequest,7313,NA,14169,5707,May-93,BMW,12/12/19,NA,NA,660.2399902,2014,April,NA,Y,NA,12/12/19,14169,5707,North Brabant,3,NULL,2,2,4,1,2,2,5,1,2,2,5,NULL,1,5,3,3,4,3,2,3,1,2,1,3,3,4,6,6,3
other,Waitresponsebackoffice,7314,11538,14170,2231,Jan-79,RENAULT,12/12/19,12/12/19,12/13/19,485.2799988,2013,March,NA,NA,Y,12/12/19,14170,2231,South Holland,5,2,2,4,2,1,1,2,5,1,5,3,9,NULL,4,2,4,4,2,1,1,4,1,1,3,3,4,3,6,6,4
other,Policycreated,7314,11538,14170,2231,Jan-79,RENAULT,12/12/19,12/12/19,12/13/19,485.2799988,2013,March,NA,NA,Y,12/12/19,14170,2231,South Holland,5,2,2,4,2,1,1,2,5,1,5,3,9,NULL,4,2,4,4,2,1,1,4,1,1,3,3,4,3,6,6,4
other,Policycreated,7315,11539,14171,3958,Jan-69,RENAULT,12/12/19,12/12/19,12/19/19,488.519989,2016,October,NA,NA,Y,12/12/19,14171,3958,Utrecht,6,3,1,4,3,2,1,1,3,4,5,4,13,NULL,9,2,5,4,1,1,2,3,4,1,1,4,6,3,6,5,5
other,Waitresponsebackoffice,7315,11539,14171,3958,Jan-69,RENAULT,12/12/19,12/12/19,12/19/19,488.519989,2016,October,NA,NA,Y,12/12/19,14171,3958,Utrecht,6,3,1,4,3,2,1,1,3,4,5,4,13,NULL,9,2,5,4,1,1,2,3,4,1,1,4,6,3,6,5,5
Insuro,Incompleterequest,7320,NA,14172,6821,Feb-76,CITROEN,12/12/19,NA,NA,398.2799988,2011,January,NA,Y,NA,12/12/19,14172,6821,Gelderland,2,2,3,3,2,1,1,5,2,1,3,2,6,11,2,4,3,4,3,4,1,2,3,3,3,2,3,4,5,6,2
other,Calculatenewpremium,8097,NA,14172,6821,Feb-76,OPEL,01/10/20,NA,NA,220.8000031,2005,March,Y,NA,NA,01/10/20,14172,6821,Gelderland,2,2,3,3,2,1,1,5,2,1,3,2,6,11,2,4,3,4,3,4,1,2,3,3,3,2,3,4,5,6,2
other,Incompleterequest,8094,NA,14172,6821,Feb-76,OPEL,01/10/20,NA,NA,274.3200073,2005,March,Y,NA,NA,01/10/20,14172,6821,Gelderland,2,2,3,3,2,1,1,5,2,1,3,2,6,11,2,4,3,4,3,4,1,2,3,3,3,2,3,4,5,6,2
other,Incompleterequest,8097,NA,14172,6821,Feb-76,OPEL,01/10/20,NA,NA,220.8000031,2005,March,Y,NA,NA,01/20/20,14172,6821,Gelderland,2,2,3,3,2,1,1,5,2,1,3,2,6,11,2,4,3,4,3,4,1,2,3,3,3,2,3,4,5,6,2
other,Calculatenewpremium,8211,NA,14172,6821,Feb-76,CITROEN,01/17/20,NA,NA,419.7200012,2011,January,NA,Y,NA,01/17/20,14172,6821,Gelderland,2,2,3,3,2,1,1,5,2,1,3,2,6,11,2,4,3,4,3,4,1,2,3,3,3,2,3,4,5,6,2
other,Incompleterequest,8212,NA,14172,6821,Jan-76,OPEL,01/17/20,NA,NA,282.1199951,2005,March,Y,NA,NA,01/17/20,14172,6821,Gelderland,2,2,3,3,2,1,1,5,2,1,3,2,6,11,2,4,3,4,3,4,1,2,3,3,3,2,3,4,5,6,2
other,Incompleterequest,8217,NA,14172,6821,Feb-76,CITROEN,01/17/20,NA,NA,412.3200073,2011,January,NA,Y,NA,01/17/20,14172,6821,Gelderland,2,2,3,3,2,1,1,5,2,1,3,2,6,11,2,4,3,4,3,4,1,2,3,3,3,2,3,4,5,6,2
other,Calculatenewpremium,8220,NA,14172,6821,Jan-76,CITROEN,01/17/20,NA,NA,401.2799988,2011,January,NA,Y,NA,01/17/20,14172,6821,Gelderland,2,2,3,3,2,1,1,5,2,1,3,2,6,11,2,4,3,4,3,4,1,2,3,3,3,2,3,4,5,6,2
other,Incompleterequest,7321,NA,14173,5351,Apr-67,RENAULT,12/12/19,NA,NA,564.5999756,2010,March,NA,NA,Y,12/12/19,14173,5351,North Brabant,5,3,2,3,3,2,1,2,4,2,5,5,7,NULL,4,3,4,4,1,2,2,4,3,3,1,3,5,4,6,6,5
T&B,Personaloffer,7322,NA,14174,3532,Jul-41,RENAULT,12/12/19,NA,NA,313.6799927,1998,October,Y,NA,NA,12/13/19,14174,3532,Utrecht,1,5,1,1,4,2,3,2,2,5,2,2,6,10,3,5,4,3,4,1,4,3,3,2,1,2,4,1,3,2,1
other,Incompleterequest,7327,NA,14175,6093,Jun-93,OPEL,12/12/19,NA,NA,743.2800293,2013,April,NA,Y,NA,12/12/19,14175,6093,Limburg,6,3,3,3,3,1,1,2,4,3,4,4,9,NULL,9,3,4,5,1,1,3,3,2,1,3,4,4,2,5,4,5
T&B,Personaloffer,7329,NA,14176,5268,Aug-86,PEUGEOT,12/12/19,NA,NA,322.3200073,2005,September,Y,NA,NA,12/13/19,14176,5268,North Brabant,7,2,4,3,2,1,1,4,3,1,4,5,9,NULL,9,2,4,5,1,2,1,3,3,1,2,4,5,1,5,4,5
T&B,Calculatenewpremium,7330,NA,14177,7471,Aug-58,DAEWOO,12/13/19,NA,NA,207.9600067,2004,February,NA,Y,NA,12/13/19,14177,7471,Overijssel,5,3,1,3,3,1,3,2,3,4,3,4,4,NULL,3,4,4,4,1,1,4,3,3,1,2,4,4,2,3,4,5
T&B,Calculatenewpremium,7331,NA,14178,1181,May-45,VOLVO,12/13/19,NA,NA,664.5599976,2005,March,NA,Y,NA,12/13/19,14178,1181,North Holland,3,NULL,3,4,1,1,1,5,1,1,1,2,7,NULL,NULL,1,1,1,1,1,1,1,1,1,1,1,4,1,6,6,1
Insuro,Incompleterequest,7332,NA,14179,3012,Jun-82,FORD,12/13/19,NA,NA,494.8800049,2002,October,Y,NA,NA,12/13/19,14179,3012,South Holland,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Insuro,Incompleterequest,7333,NA,14179,3012,Jun-82,FORD,12/13/19,NA,NA,362.8800049,2002,October,Y,NA,NA,12/13/19,14179,3012,South Holland,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
other,Incompleterequest,8260,NA,14179,3012,Jan-80,MINI,01/21/20,NA,02/01/20,555.3599854,2011,February,Y,NA,NA,01/21/20,14179,3012,South Holland,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Seguros International Ltd.,Calculatenewpremium,8805,NA,14179,3012,Jan-70,BMW,02/26/20,NA,NA,NULL,2019,May,N,N,N,02/26/20,14179,3012,South Holland,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Seguros International Ltd.,Calculatenewpremium,8803,NA,14179,3012,Jan-70,BMW,02/26/20,NA,NA,NULL,2019,May,N,N,N,02/26/20,14179,3012,South Holland,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
other,Waitresponsebackoffice,7334,11542,14180,1503,Dec-94,FORD,12/13/19,12/13/19,12/14/19,631.7999878,2006,January,Y,NA,NA,12/13/19,14180,1503,North Holland,3,2,4,3,2,1,1,3,4,1,5,5,9,NULL,9,2,4,4,1,2,1,3,4,1,1,4,4,1,4,5,5
other,Policycreated,7334,11542,14180,1503,Dec-94,FORD,12/13/19,12/13/19,12/14/19,631.7999878,2006,January,Y,NA,NA,12/13/19,14180,1503,North Holland,3,2,4,3,2,1,1,3,4,1,5,5,9,NULL,9,2,4,4,1,2,1,3,4,1,1,4,4,1,4,5,5
other,Tailoredofferwithdrawn,7335,NA,14181,1784,Aug-95,DAEWOO,12/13/19,NA,NA,773.2800293,2004,May,NA,Y,NA,12/13/19,14181,1784,North Holland,4,4,1,2,4,2,1,1,3,4,4,4,10,NULL,4,3,4,4,1,1,3,4,3,1,1,4,4,4,3,4,4
Seguros International Ltd.,Calculatenewpremium,7336,NA,14182,6534,May-92,CITROEN,12/13/19,NA,NA,659.4000244,2012,September,NA,NA,Y,12/13/19,14182,6534,Gelderland,2,5,1,1,1,2,5,1,2,5,1,1,3,9,1,5,2,2,4,1,4,2,1,1,1,2,2,1,3,1,3
other,Calculatenewpremium,7338,NA,14183,1087,Dec-70,MERCEDES-BENZ,12/13/19,NA,NA,623.039978,2002,May,NA,Y,NA,12/13/19,14183,1087,North Holland,1,1,5,1,1,1,1,5,1,1,6,3,9,8,6,3,5,3,2,3,2,4,4,2,2,2,5,3,6,6,3
Insuro,Tailoredofferrequested,7339,NA,14184,2405,Feb-52,PEUGEOT,12/13/19,NA,NA,311.1600037,2004,November,NA,Y,NA,12/13/19,14184,2405,South Holland,3,1,5,2,1,1,1,5,1,1,3,4,10,11,9,1,4,5,1,1,1,3,3,1,1,4,5,1,4,4,5
Insuro,Personaloffer,7339,NA,14184,2405,Feb-52,PEUGEOT,12/13/19,NA,NA,268.3200073,2004,November,Y,NA,NA,12/16/19,14184,2405,South Holland,3,1,5,2,1,1,1,5,1,1,3,4,10,11,9,1,4,5,1,1,1,3,3,1,1,4,5,1,4,4,5
